instrument_token,tradingsymbol,name,expiry,strike,instrument_type,lot_size,tick_size
14164226,NIFTY26DEC25500PE,NIFTY,2026-12-29,25500.0,PE,65,0.05
18305282,NIFTY26DEC26000CE,NIFTY,2026-12-29,26000.0,CE,65,0.05
18305538,NIFTY26DEC26000PE,NIFTY,2026-12-29,26000.0,PE,65,0.05
18304770,NIFTY26DEC25000CE,NIFTY,2026-12-29,25000.0,CE,65,0.05
18305026,NIFTY26DEC25000PE,NIFTY,2026-12-29,25000.0,PE,65,0.05
13050370,NIFTY26DEC27000CE,NIFTY,2026-12-29,27000.0,CE,65,0.05
13050626,NIFTY26DEC27000PE,NIFTY,2026-12-29,27000.0,PE,65,0.05
18304258,NIFTY26DEC24000CE,NIFTY,2026-12-29,24000.0,CE,65,0.05
18304514,NIFTY26DEC24000PE,NIFTY,2026-12-29,24000.0,PE,65,0.05
12940034,NIFTY26DEC28000CE,NIFTY,2026-12-29,28000.0,CE,65,0.05
12940290,NIFTY26DEC28000PE,NIFTY,2026-12-29,28000.0,PE,65,0.05
9678338,NIFTY26DEC23000CE,NIFTY,2026-12-29,23000.0,CE,65,0.05
9679362,NIFTY26DEC23000PE,NIFTY,2026-12-29,23000.0,PE,65,0.05
14164482,NIFTY26DEC28500CE,NIFTY,2026-12-29,28500.0,CE,65,0.05
14164738,NIFTY26DEC28500PE,NIFTY,2026-12-29,28500.0,PE,65,0.05
14163458,NIFTY26DEC22500CE,NIFTY,2026-12-29,22500.0,CE,65,0.05
14163714,NIFTY26DEC22500PE,NIFTY,2026-12-29,22500.0,PE,65,0.05
9768450,NIFTY26DEC29000CE,NIFTY,2026-12-29,29000.0,CE,65,0.05
9768706,NIFTY26DEC29000PE,NIFTY,2026-12-29,29000.0,PE,65,0.05
15013890,NIFTY26DEC22000CE,NIFTY,2026-12-29,22000.0,CE,65,0.05
15014146,NIFTY26DEC22000PE,NIFTY,2026-12-29,22000.0,PE,65,0.05
9020162,NIFTY26DEC30000CE,NIFTY,2026-12-29,30000.0,CE,65,0.05
9020674,NIFTY26DEC30000PE,NIFTY,2026-12-29,30000.0,PE,65,0.05
15013378,NIFTY26DEC21000CE,NIFTY,2026-12-29,21000.0,CE,65,0.05
15013634,NIFTY26DEC21000PE,NIFTY,2026-12-29,21000.0,PE,65,0.05
10786818,NIFTY26DEC31000CE,NIFTY,2026-12-29,31000.0,CE,65,0.05
15012866,NIFTY26DEC20000CE,NIFTY,2026-12-29,20000.0,CE,65,0.05
15013122,NIFTY26DEC20000PE,NIFTY,2026-12-29,20000.0,PE,65,0.05
14164994,NIFTY26DEC31500CE,NIFTY,2026-12-29,31500.0,CE,65,0.05
14165250,NIFTY26DEC31500PE,NIFTY,2026-12-29,31500.0,PE,65,0.05
14166018,NIFTY26DEC34500CE,NIFTY,2026-12-29,34500.0,CE,65,0.05
14166274,NIFTY26DEC34500PE,NIFTY,2026-12-29,34500.0,PE,65,0.05
12080642,NIFTY26DEC33000CE,NIFTY,2026-12-29,33000.0,CE,65,0.05
12080898,NIFTY26DEC33000PE,NIFTY,2026-12-29,33000.0,PE,65,0.05
14162946,NIFTY26DEC19500CE,NIFTY,2026-12-29,19500.0,CE,65,0.05
14163202,NIFTY26DEC19500PE,NIFTY,2026-12-29,19500.0,PE,65,0.05
15012354,NIFTY26DEC19000CE,NIFTY,2026-12-29,19000.0,CE,65,0.05
15012610,NIFTY26DEC19000PE,NIFTY,2026-12-29,19000.0,PE,65,0.05
15011842,NIFTY26DEC18000CE,NIFTY,2026-12-29,18000.0,CE,65,0.05
15012098,NIFTY26DEC18000PE,NIFTY,2026-12-29,18000.0,PE,65,0.05
15011586,NIFTY26DEC17000PE,NIFTY,2026-12-29,17000.0,PE,65,0.05
15010818,NIFTY26DEC16000CE,NIFTY,2026-12-29,16000.0,CE,65,0.05
15011074,NIFTY26DEC16000PE,NIFTY,2026-12-29,16000.0,PE,65,0.05
15010562,NIFTY26DEC15000PE,NIFTY,2026-12-29,15000.0,PE,65,0.05
15010050,NIFTY26DEC14000PE,NIFTY,2026-12-29,14000.0,PE,65,0.05
15009538,NIFTY26DEC13000PE,NIFTY,2026-12-29,13000.0,PE,65,0.05
15009026,NIFTY26DEC12000PE,NIFTY,2026-12-29,12000.0,PE,65,0.05
14176258,NIFTY27JUN25500CE,NIFTY,2027-06-29,25500.0,CE,65,0.05
14176514,NIFTY27JUN25500PE,NIFTY,2027-06-29,25500.0,PE,65,0.05
13051138,NIFTY27JUN27000CE,NIFTY,2027-06-29,27000.0,CE,65,0.05
13051906,NIFTY27JUN27000PE,NIFTY,2027-06-29,27000.0,PE,65,0.05
18319362,NIFTY27JUN24000CE,NIFTY,2027-06-29,24000.0,CE,65,0.05
18319618,NIFTY27JUN24000PE,NIFTY,2027-06-29,24000.0,PE,65,0.05
14176770,NIFTY27JUN28500CE,NIFTY,2027-06-29,28500.0,CE,65,0.05
14177026,NIFTY27JUN28500PE,NIFTY,2027-06-29,28500.0,PE,65,0.05
14175746,NIFTY27JUN22500CE,NIFTY,2027-06-29,22500.0,CE,65,0.05
14176002,NIFTY27JUN22500PE,NIFTY,2027-06-29,22500.0,PE,65,0.05
9027074,NIFTY27JUN30000CE,NIFTY,2027-06-29,30000.0,CE,65,0.05
9027330,NIFTY27JUN30000PE,NIFTY,2027-06-29,30000.0,PE,65,0.05
18317570,NIFTY27JUN21000CE,NIFTY,2027-06-29,21000.0,CE,65,0.05
18317826,NIFTY27JUN21000PE,NIFTY,2027-06-29,21000.0,PE,65,0.05
14177282,NIFTY27JUN31500CE,NIFTY,2027-06-29,31500.0,CE,65,0.05
14177538,NIFTY27JUN31500PE,NIFTY,2027-06-29,31500.0,PE,65,0.05
14175234,NIFTY27JUN19500CE,NIFTY,2027-06-29,19500.0,CE,65,0.05
14175490,NIFTY27JUN19500PE,NIFTY,2027-06-29,19500.0,PE,65,0.05
18316546,NIFTY27JUN19000CE,NIFTY,2027-06-29,19000.0,CE,65,0.05
18316802,NIFTY27JUN19000PE,NIFTY,2027-06-29,19000.0,PE,65,0.05
12081154,NIFTY27JUN33000CE,NIFTY,2027-06-29,33000.0,CE,65,0.05
12081410,NIFTY27JUN33000PE,NIFTY,2027-06-29,33000.0,PE,65,0.05
18316034,NIFTY27JUN18000CE,NIFTY,2027-06-29,18000.0,CE,65,0.05
18316290,NIFTY27JUN18000PE,NIFTY,2027-06-29,18000.0,PE,65,0.05
14178306,NIFTY27JUN34500CE,NIFTY,2027-06-29,34500.0,CE,65,0.05
14178562,NIFTY27JUN34500PE,NIFTY,2027-06-29,34500.0,PE,65,0.05
14189058,NIFTY27DEC25500CE,NIFTY,2027-12-28,25500.0,CE,65,0.05
14189314,NIFTY27DEC25500PE,NIFTY,2027-12-28,25500.0,PE,65,0.05
13728770,NIFTY27DEC26000CE,NIFTY,2027-12-28,26000.0,CE,65,0.05
13729282,NIFTY27DEC26000PE,NIFTY,2027-12-28,26000.0,PE,65,0.05
13728258,NIFTY27DEC25000CE,NIFTY,2027-12-28,25000.0,CE,65,0.05
13728514,NIFTY27DEC25000PE,NIFTY,2027-12-28,25000.0,PE,65,0.05
13729538,NIFTY27DEC27000CE,NIFTY,2027-12-28,27000.0,CE,65,0.05
13729794,NIFTY27DEC27000PE,NIFTY,2027-12-28,27000.0,PE,65,0.05
13727746,NIFTY27DEC24000CE,NIFTY,2027-12-28,24000.0,CE,65,0.05
13728002,NIFTY27DEC24000PE,NIFTY,2027-12-28,24000.0,PE,65,0.05
13726466,NIFTY27DEC23000PE,NIFTY,2027-12-28,23000.0,PE,65,0.05
14189570,NIFTY27DEC28500CE,NIFTY,2027-12-28,28500.0,CE,65,0.05
14189826,NIFTY27DEC28500PE,NIFTY,2027-12-28,28500.0,PE,65,0.05
14188546,NIFTY27DEC22500CE,NIFTY,2027-12-28,22500.0,CE,65,0.05
14188802,NIFTY27DEC22500PE,NIFTY,2027-12-28,22500.0,PE,65,0.05
13725954,NIFTY27DEC22000PE,NIFTY,2027-12-28,22000.0,PE,65,0.05
9048578,NIFTY27DEC30000CE,NIFTY,2027-12-28,30000.0,CE,65,0.05
9048834,NIFTY27DEC30000PE,NIFTY,2027-12-28,30000.0,PE,65,0.05
13724930,NIFTY27DEC21000CE,NIFTY,2027-12-28,21000.0,CE,65,0.05
13725442,NIFTY27DEC21000PE,NIFTY,2027-12-28,21000.0,PE,65,0.05
13724418,NIFTY27DEC20000PE,NIFTY,2027-12-28,20000.0,PE,65,0.05
14190082,NIFTY27DEC31500CE,NIFTY,2027-12-28,31500.0,CE,65,0.05
14190338,NIFTY27DEC31500PE,NIFTY,2027-12-28,31500.0,PE,65,0.05
14188034,NIFTY27DEC19500CE,NIFTY,2027-12-28,19500.0,CE,65,0.05
14188290,NIFTY27DEC19500PE,NIFTY,2027-12-28,19500.0,PE,65,0.05
13723138,NIFTY27DEC19000PE,NIFTY,2027-12-28,19000.0,PE,65,0.05
12081666,NIFTY27DEC33000CE,NIFTY,2027-12-28,33000.0,CE,65,0.05
12081922,NIFTY27DEC33000PE,NIFTY,2027-12-28,33000.0,PE,65,0.05
14192130,NIFTY27DEC34500CE,NIFTY,2027-12-28,34500.0,CE,65,0.05
14192386,NIFTY27DEC34500PE,NIFTY,2027-12-28,34500.0,PE,65,0.05
13722370,NIFTY27DEC18000CE,NIFTY,2027-12-28,18000.0,CE,65,0.05
13722626,NIFTY27DEC18000PE,NIFTY,2027-12-28,18000.0,PE,65,0.05
13722114,NIFTY27DEC17000PE,NIFTY,2027-12-28,17000.0,PE,65,0.05
13720322,NIFTY27DEC15000PE,NIFTY,2027-12-28,15000.0,PE,65,0.05
9050114,NIFTY28JUN30000CE,NIFTY,2028-06-27,30000.0,CE,65,0.05
9050370,NIFTY28JUN30000PE,NIFTY,2028-06-27,30000.0,PE,65,0.05
12082178,NIFTY28JUN33000CE,NIFTY,2028-06-27,33000.0,CE,65,0.05
12082434,NIFTY28JUN33000PE,NIFTY,2028-06-27,33000.0,PE,65,0.05
14200322,NIFTY28JUN19500CE,NIFTY,2028-06-27,19500.0,CE,65,0.05
14200578,NIFTY28JUN19500PE,NIFTY,2028-06-27,19500.0,PE,65,0.05
14200834,NIFTY28JUN22500CE,NIFTY,2028-06-27,22500.0,CE,65,0.05
14201602,NIFTY28JUN22500PE,NIFTY,2028-06-27,22500.0,PE,65,0.05
14201858,NIFTY28JUN25500CE,NIFTY,2028-06-27,25500.0,CE,65,0.05
14202114,NIFTY28JUN25500PE,NIFTY,2028-06-27,25500.0,PE,65,0.05
14202370,NIFTY28JUN28500CE,NIFTY,2028-06-27,28500.0,CE,65,0.05
14202626,NIFTY28JUN28500PE,NIFTY,2028-06-27,28500.0,PE,65,0.05
14202882,NIFTY28JUN31500CE,NIFTY,2028-06-27,31500.0,CE,65,0.05
14203138,NIFTY28JUN31500PE,NIFTY,2028-06-27,31500.0,PE,65,0.05
14203394,NIFTY28JUN34500CE,NIFTY,2028-06-27,34500.0,CE,65,0.05
14203650,NIFTY28JUN34500PE,NIFTY,2028-06-27,34500.0,PE,65,0.05
22051586,NIFTY28JUN18000CE,NIFTY,2028-06-27,18000.0,CE,65,0.05
22051842,NIFTY28JUN18000PE,NIFTY,2028-06-27,18000.0,PE,65,0.05
22053122,NIFTY28JUN21000CE,NIFTY,2028-06-27,21000.0,CE,65,0.05
22053378,NIFTY28JUN21000PE,NIFTY,2028-06-27,21000.0,PE,65,0.05
22053890,NIFTY28JUN22000PE,NIFTY,2028-06-27,22000.0,PE,65,0.05
22054658,NIFTY28JUN24000CE,NIFTY,2028-06-27,24000.0,CE,65,0.05
22054914,NIFTY28JUN24000PE,NIFTY,2028-06-27,24000.0,PE,65,0.05
22057730,NIFTY28JUN27000CE,NIFTY,2028-06-27,27000.0,CE,65,0.05
22057986,NIFTY28JUN27000PE,NIFTY,2028-06-27,27000.0,PE,65,0.05
14213634,NIFTY28DEC25500CE,NIFTY,2028-12-26,25500.0,CE,65,0.05
14213890,NIFTY28DEC25500PE,NIFTY,2028-12-26,25500.0,PE,65,0.05
17353474,NIFTY28DEC26000PE,NIFTY,2028-12-26,26000.0,PE,65,0.05
17352962,NIFTY28DEC25000PE,NIFTY,2028-12-26,25000.0,PE,65,0.05
17353730,NIFTY28DEC27000CE,NIFTY,2028-12-26,27000.0,CE,65,0.05
17353986,NIFTY28DEC27000PE,NIFTY,2028-12-26,27000.0,PE,65,0.05
17352194,NIFTY28DEC24000CE,NIFTY,2028-12-26,24000.0,CE,65,0.05
17352450,NIFTY28DEC24000PE,NIFTY,2028-12-26,24000.0,PE,65,0.05
17354242,NIFTY28DEC28000CE,NIFTY,2028-12-26,28000.0,CE,65,0.05
17351938,NIFTY28DEC23000PE,NIFTY,2028-12-26,23000.0,PE,65,0.05
14214146,NIFTY28DEC28500CE,NIFTY,2028-12-26,28500.0,CE,65,0.05
14214402,NIFTY28DEC28500PE,NIFTY,2028-12-26,28500.0,PE,65,0.05
14213122,NIFTY28DEC22500CE,NIFTY,2028-12-26,22500.0,CE,65,0.05
14213378,NIFTY28DEC22500PE,NIFTY,2028-12-26,22500.0,PE,65,0.05
17351426,NIFTY28DEC22000PE,NIFTY,2028-12-26,22000.0,PE,65,0.05
17355266,NIFTY28DEC30000CE,NIFTY,2028-12-26,30000.0,CE,65,0.05
17355522,NIFTY28DEC30000PE,NIFTY,2028-12-26,30000.0,PE,65,0.05
17350658,NIFTY28DEC21000CE,NIFTY,2028-12-26,21000.0,CE,65,0.05
17350914,NIFTY28DEC21000PE,NIFTY,2028-12-26,21000.0,PE,65,0.05
17350402,NIFTY28DEC20000PE,NIFTY,2028-12-26,20000.0,PE,65,0.05
14214658,NIFTY28DEC31500CE,NIFTY,2028-12-26,31500.0,CE,65,0.05
14214914,NIFTY28DEC31500PE,NIFTY,2028-12-26,31500.0,PE,65,0.05
14212610,NIFTY28DEC19500CE,NIFTY,2028-12-26,19500.0,CE,65,0.05
14212866,NIFTY28DEC19500PE,NIFTY,2028-12-26,19500.0,PE,65,0.05
12082690,NIFTY28DEC33000CE,NIFTY,2028-12-26,33000.0,CE,65,0.05
12082946,NIFTY28DEC33000PE,NIFTY,2028-12-26,33000.0,PE,65,0.05
17349122,NIFTY28DEC18000CE,NIFTY,2028-12-26,18000.0,CE,65,0.05
17349378,NIFTY28DEC18000PE,NIFTY,2028-12-26,18000.0,PE,65,0.05
14215170,NIFTY28DEC34500CE,NIFTY,2028-12-26,34500.0,CE,65,0.05
14215426,NIFTY28DEC34500PE,NIFTY,2028-12-26,34500.0,PE,65,0.05
14222850,NIFTY29JUN19500CE,NIFTY,2029-06-26,19500.0,CE,65,0.05
14223106,NIFTY29JUN19500PE,NIFTY,2029-06-26,19500.0,PE,65,0.05
14223362,NIFTY29JUN22500CE,NIFTY,2029-06-26,22500.0,CE,65,0.05
14223618,NIFTY29JUN22500PE,NIFTY,2029-06-26,22500.0,PE,65,0.05
14223874,NIFTY29JUN25500CE,NIFTY,2029-06-26,25500.0,CE,65,0.05
14224130,NIFTY29JUN25500PE,NIFTY,2029-06-26,25500.0,PE,65,0.05
14224386,NIFTY29JUN28500CE,NIFTY,2029-06-26,28500.0,CE,65,0.05
14224642,NIFTY29JUN28500PE,NIFTY,2029-06-26,28500.0,PE,65,0.05
14224898,NIFTY29JUN31500CE,NIFTY,2029-06-26,31500.0,CE,65,0.05
14225154,NIFTY29JUN31500PE,NIFTY,2029-06-26,31500.0,PE,65,0.05
14225410,NIFTY29JUN34500CE,NIFTY,2029-06-26,34500.0,CE,65,0.05
14225666,NIFTY29JUN34500PE,NIFTY,2029-06-26,34500.0,PE,65,0.05
22940674,NIFTY29JUN18000CE,NIFTY,2029-06-26,18000.0,CE,65,0.05
22940930,NIFTY29JUN18000PE,NIFTY,2029-06-26,18000.0,PE,65,0.05
22943746,NIFTY29JUN21000CE,NIFTY,2029-06-26,21000.0,CE,65,0.05
22944002,NIFTY29JUN21000PE,NIFTY,2029-06-26,21000.0,PE,65,0.05
22945282,NIFTY29JUN24000CE,NIFTY,2029-06-26,24000.0,CE,65,0.05
22945538,NIFTY29JUN24000PE,NIFTY,2029-06-26,24000.0,PE,65,0.05
22946562,NIFTY29JUN26000PE,NIFTY,2029-06-26,26000.0,PE,65,0.05
22946818,NIFTY29JUN27000CE,NIFTY,2029-06-26,27000.0,CE,65,0.05
22947074,NIFTY29JUN27000PE,NIFTY,2029-06-26,27000.0,PE,65,0.05
22948354,NIFTY29JUN30000CE,NIFTY,2029-06-26,30000.0,CE,65,0.05
22948610,NIFTY29JUN30000PE,NIFTY,2029-06-26,30000.0,PE,65,0.05
22949890,NIFTY29JUN33000CE,NIFTY,2029-06-26,33000.0,CE,65,0.05
22950146,NIFTY29JUN33000PE,NIFTY,2029-06-26,33000.0,PE,65,0.05
14234626,NIFTY29DEC25500CE,NIFTY,2029-12-24,25500.0,CE,65,0.05
14234882,NIFTY29DEC25500PE,NIFTY,2029-12-24,25500.0,PE,65,0.05
15815426,NIFTY29DEC26000PE,NIFTY,2029-12-24,26000.0,PE,65,0.05
15813890,NIFTY29DEC25000PE,NIFTY,2029-12-24,25000.0,PE,65,0.05
15819266,NIFTY29DEC27000CE,NIFTY,2029-12-24,27000.0,CE,65,0.05
15819522,NIFTY29DEC27000PE,NIFTY,2029-12-24,27000.0,PE,65,0.05
15807490,NIFTY29DEC24000CE,NIFTY,2029-12-24,24000.0,CE,65,0.05
15807746,NIFTY29DEC24000PE,NIFTY,2029-12-24,24000.0,PE,65,0.05
15807234,NIFTY29DEC23000PE,NIFTY,2029-12-24,23000.0,PE,65,0.05
14235138,NIFTY29DEC28500CE,NIFTY,2029-12-24,28500.0,CE,65,0.05
14235394,NIFTY29DEC28500PE,NIFTY,2029-12-24,28500.0,PE,65,0.05
14234114,NIFTY29DEC22500CE,NIFTY,2029-12-24,22500.0,CE,65,0.05
14234370,NIFTY29DEC22500PE,NIFTY,2029-12-24,22500.0,PE,65,0.05
15854594,NIFTY29DEC30000CE,NIFTY,2029-12-24,30000.0,CE,65,0.05
15854850,NIFTY29DEC30000PE,NIFTY,2029-12-24,30000.0,PE,65,0.05
15784706,NIFTY29DEC21000CE,NIFTY,2029-12-24,21000.0,CE,65,0.05
15784962,NIFTY29DEC21000PE,NIFTY,2029-12-24,21000.0,PE,65,0.05
14235650,NIFTY29DEC31500CE,NIFTY,2029-12-24,31500.0,CE,65,0.05
14235906,NIFTY29DEC31500PE,NIFTY,2029-12-24,31500.0,PE,65,0.05
14233602,NIFTY29DEC19500CE,NIFTY,2029-12-24,19500.0,CE,65,0.05
14233858,NIFTY29DEC19500PE,NIFTY,2029-12-24,19500.0,PE,65,0.05
15873538,NIFTY29DEC33000CE,NIFTY,2029-12-24,33000.0,CE,65,0.05
15873794,NIFTY29DEC33000PE,NIFTY,2029-12-24,33000.0,PE,65,0.05
15715842,NIFTY29DEC18000CE,NIFTY,2029-12-24,18000.0,CE,65,0.05
15716098,NIFTY29DEC18000PE,NIFTY,2029-12-24,18000.0,PE,65,0.05
14236162,NIFTY29DEC34500CE,NIFTY,2029-12-24,34500.0,CE,65,0.05
14236418,NIFTY29DEC34500PE,NIFTY,2029-12-24,34500.0,PE,65,0.05
14244354,NIFTY30JUN19500CE,NIFTY,2030-06-25,19500.0,CE,65,0.05
14244610,NIFTY30JUN19500PE,NIFTY,2030-06-25,19500.0,PE,65,0.05
14244866,NIFTY30JUN22500CE,NIFTY,2030-06-25,22500.0,CE,65,0.05
14245122,NIFTY30JUN22500PE,NIFTY,2030-06-25,22500.0,PE,65,0.05
14245378,NIFTY30JUN25500CE,NIFTY,2030-06-25,25500.0,CE,65,0.05
14245634,NIFTY30JUN25500PE,NIFTY,2030-06-25,25500.0,PE,65,0.05
14245890,NIFTY30JUN28500CE,NIFTY,2030-06-25,28500.0,CE,65,0.05
14246146,NIFTY30JUN28500PE,NIFTY,2030-06-25,28500.0,PE,65,0.05
14246402,NIFTY30JUN31500CE,NIFTY,2030-06-25,31500.0,CE,65,0.05
14246658,NIFTY30JUN31500PE,NIFTY,2030-06-25,31500.0,PE,65,0.05
14246914,NIFTY30JUN34500CE,NIFTY,2030-06-25,34500.0,CE,65,0.05
14247170,NIFTY30JUN34500PE,NIFTY,2030-06-25,34500.0,PE,65,0.05
15588354,NIFTY30JUN18000CE,NIFTY,2030-06-25,18000.0,CE,65,0.05
15588610,NIFTY30JUN18000PE,NIFTY,2030-06-25,18000.0,PE,65,0.05
15589890,NIFTY30JUN21000CE,NIFTY,2030-06-25,21000.0,CE,65,0.05
15590146,NIFTY30JUN21000PE,NIFTY,2030-06-25,21000.0,PE,65,0.05
15591426,NIFTY30JUN24000CE,NIFTY,2030-06-25,24000.0,CE,65,0.05
15591682,NIFTY30JUN24000PE,NIFTY,2030-06-25,24000.0,PE,65,0.05
15592962,NIFTY30JUN27000CE,NIFTY,2030-06-25,27000.0,CE,65,0.05
15593218,NIFTY30JUN27000PE,NIFTY,2030-06-25,27000.0,PE,65,0.05
15599618,NIFTY30JUN30000CE,NIFTY,2030-06-25,30000.0,CE,65,0.05
15600386,NIFTY30JUN30000PE,NIFTY,2030-06-25,30000.0,PE,65,0.05
15601666,NIFTY30JUN33000CE,NIFTY,2030-06-25,33000.0,CE,65,0.05
15601922,NIFTY30JUN33000PE,NIFTY,2030-06-25,33000.0,PE,65,0.05
14258690,NIFTY30DEC18000CE,NIFTY,2030-12-31,18000.0,CE,65,0.05
14258946,NIFTY30DEC18000PE,NIFTY,2030-12-31,18000.0,PE,65,0.05
14259202,NIFTY30DEC19500CE,NIFTY,2030-12-31,19500.0,CE,65,0.05
14259458,NIFTY30DEC19500PE,NIFTY,2030-12-31,19500.0,PE,65,0.05
14259714,NIFTY30DEC21000CE,NIFTY,2030-12-31,21000.0,CE,65,0.05
14259970,NIFTY30DEC21000PE,NIFTY,2030-12-31,21000.0,PE,65,0.05
14260226,NIFTY30DEC22500CE,NIFTY,2030-12-31,22500.0,CE,65,0.05
14260482,NIFTY30DEC22500PE,NIFTY,2030-12-31,22500.0,PE,65,0.05
14273026,NIFTY30DEC24000CE,NIFTY,2030-12-31,24000.0,CE,65,0.05
14273282,NIFTY30DEC24000PE,NIFTY,2030-12-31,24000.0,PE,65,0.05
14273538,NIFTY30DEC25500CE,NIFTY,2030-12-31,25500.0,CE,65,0.05
14273794,NIFTY30DEC25500PE,NIFTY,2030-12-31,25500.0,PE,65,0.05
14274050,NIFTY30DEC27000CE,NIFTY,2030-12-31,27000.0,CE,65,0.05
14274306,NIFTY30DEC27000PE,NIFTY,2030-12-31,27000.0,PE,65,0.05
14274562,NIFTY30DEC28500CE,NIFTY,2030-12-31,28500.0,CE,65,0.05
14274818,NIFTY30DEC28500PE,NIFTY,2030-12-31,28500.0,PE,65,0.05
14275074,NIFTY30DEC30000CE,NIFTY,2030-12-31,30000.0,CE,65,0.05
14275330,NIFTY30DEC30000PE,NIFTY,2030-12-31,30000.0,PE,65,0.05
14275586,NIFTY30DEC31500CE,NIFTY,2030-12-31,31500.0,CE,65,0.05
14275842,NIFTY30DEC31500PE,NIFTY,2030-12-31,31500.0,PE,65,0.05
14276098,NIFTY30DEC33000CE,NIFTY,2030-12-31,33000.0,CE,65,0.05
14276354,NIFTY30DEC33000PE,NIFTY,2030-12-31,33000.0,PE,65,0.05
14277122,NIFTY30DEC34500CE,NIFTY,2030-12-31,34500.0,CE,65,0.05
14277378,NIFTY30DEC34500PE,NIFTY,2030-12-31,34500.0,PE,65,0.05
13339138,BANKNIFTY26JAN59900CE,BANKNIFTY,2026-01-27,59900.0,CE,30,0.05
13347586,BANKNIFTY26JAN59900PE,BANKNIFTY,2026-01-27,59900.0,PE,30,0.05
13324290,BANKNIFTY26JAN59800CE,BANKNIFTY,2026-01-27,59800.0,CE,30,0.05
13338882,BANKNIFTY26JAN59800PE,BANKNIFTY,2026-01-27,59800.0,PE,30,0.05
13347842,BANKNIFTY26JAN60000CE,BANKNIFTY,2026-01-27,60000.0,CE,30,0.05
13433858,BANKNIFTY26JAN60000PE,BANKNIFTY,2026-01-27,60000.0,PE,30,0.05
13320194,BANKNIFTY26JAN59700CE,BANKNIFTY,2026-01-27,59700.0,CE,30,0.05
13323010,BANKNIFTY26JAN59700PE,BANKNIFTY,2026-01-27,59700.0,PE,30,0.05
13446146,BANKNIFTY26JAN60100CE,BANKNIFTY,2026-01-27,60100.0,CE,30,0.05
13566722,BANKNIFTY26JAN60100PE,BANKNIFTY,2026-01-27,60100.0,PE,30,0.05
13317634,BANKNIFTY26JAN59600CE,BANKNIFTY,2026-01-27,59600.0,CE,30,0.05
13318402,BANKNIFTY26JAN59600PE,BANKNIFTY,2026-01-27,59600.0,PE,30,0.05
13567234,BANKNIFTY26JAN60200CE,BANKNIFTY,2026-01-27,60200.0,CE,30,0.05
13567490,BANKNIFTY26JAN60200PE,BANKNIFTY,2026-01-27,60200.0,PE,30,0.05
13309954,BANKNIFTY26JAN59500CE,BANKNIFTY,2026-01-27,59500.0,CE,30,0.05
13314306,BANKNIFTY26JAN59500PE,BANKNIFTY,2026-01-27,59500.0,PE,30,0.05
13568258,BANKNIFTY26JAN60300CE,BANKNIFTY,2026-01-27,60300.0,CE,30,0.05
13568514,BANKNIFTY26JAN60300PE,BANKNIFTY,2026-01-27,60300.0,PE,30,0.05
13300738,BANKNIFTY26JAN59400CE,BANKNIFTY,2026-01-27,59400.0,CE,30,0.05
13309698,BANKNIFTY26JAN59400PE,BANKNIFTY,2026-01-27,59400.0,PE,30,0.05
13570818,BANKNIFTY26JAN60400CE,BANKNIFTY,2026-01-27,60400.0,CE,30,0.05
13571074,BANKNIFTY26JAN60400PE,BANKNIFTY,2026-01-27,60400.0,PE,30,0.05
13298178,BANKNIFTY26JAN59300CE,BANKNIFTY,2026-01-27,59300.0,CE,30,0.05
13300482,BANKNIFTY26JAN59300PE,BANKNIFTY,2026-01-27,59300.0,PE,30,0.05
13571330,BANKNIFTY26JAN60500CE,BANKNIFTY,2026-01-27,60500.0,CE,30,0.05
13571586,BANKNIFTY26JAN60500PE,BANKNIFTY,2026-01-27,60500.0,PE,30,0.05
13297666,BANKNIFTY26JAN59200CE,BANKNIFTY,2026-01-27,59200.0,CE,30,0.05
13297922,BANKNIFTY26JAN59200PE,BANKNIFTY,2026-01-27,59200.0,PE,30,0.05
13571842,BANKNIFTY26JAN60600CE,BANKNIFTY,2026-01-27,60600.0,CE,30,0.05
13572098,BANKNIFTY26JAN60600PE,BANKNIFTY,2026-01-27,60600.0,PE,30,0.05
13573378,BANKNIFTY26JAN60700PE,BANKNIFTY,2026-01-27,60700.0,PE,30,0.05
13760002,BANKNIFTY26JAN67500CE,BANKNIFTY,2026-01-27,67500.0,CE,30,0.05
13760258,BANKNIFTY26JAN67500PE,BANKNIFTY,2026-01-27,67500.0,PE,30,0.05
13749762,BANKNIFTY26JAN67000CE,BANKNIFTY,2026-01-27,67000.0,CE,30,0.05
13750018,BANKNIFTY26JAN67000PE,BANKNIFTY,2026-01-27,67000.0,PE,30,0.05
13690114,BANKNIFTY26JAN66500CE,BANKNIFTY,2026-01-27,66500.0,CE,30,0.05
13693954,BANKNIFTY26JAN66500PE,BANKNIFTY,2026-01-27,66500.0,PE,30,0.05
13660674,BANKNIFTY26JAN66000CE,BANKNIFTY,2026-01-27,66000.0,CE,30,0.05
13660930,BANKNIFTY26JAN66000PE,BANKNIFTY,2026-01-27,66000.0,PE,30,0.05
13636098,BANKNIFTY26JAN65500CE,BANKNIFTY,2026-01-27,65500.0,CE,30,0.05
13636354,BANKNIFTY26JAN65500PE,BANKNIFTY,2026-01-27,65500.0,PE,30,0.05
13627906,BANKNIFTY26JAN65200CE,BANKNIFTY,2026-01-27,65200.0,CE,30,0.05
